transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type
TXN00000256,CUST00030,CARD000029,MERC00095,2026-04-30 10:27:46,11934,CLP,3,pending,purchase
TXN00000257,CUST00161,CARD000163,MERC00172,2026-03-24 10:36:46,178432,CLP,1,approved,purchase
TXN00000258,CUST00226,CARD000228,MERC00001,2026-05-29 12:01:16,652760,CLP,1,approved,purchase
TXN00000259,CUST00096,CARD000102,MERC00170,2026-05-09 10:09:19,254575,CLP,3,approved,purchase
TXN00000260,CUST00041,CARD000043,MERC00104,2026-04-09 09:36:33,630883,CLP,1,approved,purchase
TXN00000261,CUST00285,CARD000284,MERC00198,2026-04-11 13:08:28,73246,CLP,3,approved,purchase
TXN00000262,CUST00382,CARD000393,MERC00122,2026-05-03 21:22:15,37423,CLP,3,APPROVED,purchase
TXN00000263,CUST00485,CARD000498,MERC00085,2026-06-04 17:12:01,8315,CLP,1,approved,purchase
TXN00000264,CUST00307,CARD000310,MERC00018,2026-06-09 19:53:01,25259,CLP,1,approved,purchase
TXN00000265,CUST00454,CARD000463,MERC00123,2026-04-28 08:45:03,129126,CLP,1,approved,withdrawal
TXN00000266,CUST00001,CARD000001,MERC00128,2026-04-01 20:19:36,177131,CLP,1,approved,purchase
TXN00000267,CUST00271,CARD000270,MERC00177,2026-05-29 09:16:54,111136,CLP,3,approved,purchase
TXN00000268,CUST00200,CARD000201,MERC00151,2026-03-19 20:17:36,136615,CLP,1,approved,purchase
TXN00000269,CUST00255,CARD000255,MERC00036,2026-06-01 20:14:20,7610,CLP,1,approved,purchase
TXN00000270,CUST00120,CARD000123,MERC00042,2026-03-21 13:29:26,127245,CLP,3,approved,purchase
TXN00000271,CUST00396,CARD000409,MERC00159,2026-04-10 18:39:25,15477,CLP,3,approved,withdrawal
TXN00000272,CUST00211,CARD000211,MERC00075,2026-04-20 15:19:45,143934,CLP,12,approved,purchase
TXN00000273,CUST00154,CARD000156,MERC00193,2026-03-24 15:53:45,27442,CLP,1,reversed,purchase
TXN00000274,CUST00492,CARD000507,MERC00005,2026-04-17 13:09:14,10537,CLP,1,approved,purchase
TXN00000275,CUST00031,CARD000030,MERC00148,2026-05-29 16:06:15,12254,CLP,2,approved,withdrawal
TXN00000276,CUST00090,CARD000095,MERC00195,2026-03-28 09:30:20,1761,CLP,1,approved,purchase
TXN00000277,CUST00182,CARD000183,MERC00150,2026-05-20 12:54:49,481009,CLP,3,approved,purchase
TXN00000278,CUST00072,CARD000077,MERC00017,2026-03-19 12:46:39,32663,CLP,1,approved,purchase
TXN00000279,CUST00135,CARD000136,MERC00053,2026-05-26 22:21:54,328305,CLP,3,approved,purchase
TXN00000280,CUST00238,CARD000238,MERC00001,2026-04-29 21:51:05,132657,CLP,1,approved,purchase
TXN00000281,CUST00337,CARD000344,MERC00084,2026-06-01 20:24:14,453774,CLP,1,approved,purchase
TXN00000282,CUST00048,CARD000049,MERC00049,2026-03-24 21:10:59,172092,CLP,1,approved,purchase
TXN00000283,CUST00393,CARD000406,MERC00168,2026-04-01 11:01:19,95184,CLP,1,approved,purchase
TXN00000284,CUST00140,CARD000142,MERC00139,2026-06-07 08:02:35,708938,CLP,3,approved,purchase
TXN00000285,CUST00462,CARD000472,MERC00168,2026-06-06 10:41:42,66927,CLP,1,approved,purchase
TXN00000286,CUST00294,CARD000293,MERC00082,2026-05-10 09:09:14,46885,CLP,1,approved,purchase
TXN00000287,CUST00319,CARD000324,MERC00047,2026-04-30 22:48:21,349855,CLP,2,approved,purchase
TXN00000288,CUST00431,CARD000439,MERC00035,2026-04-04 08:08:21,319960,CLP,12,approved,purchase
TXN00000289,CUST00242,CARD000242,MERC00120,2026-05-27 22:04:46,5032,CLP,1,approved,purchase
TXN00000290,CUST00407,CARD000418,MERC00037,2026-03-30 23:39:39,142138,CLP,6,approved,purchase
TXN00000291,CUST00210,CARD000210,MERC00045,2026-04-24 15:47:37,44854,CLP,2,approved,purchase
TXN00000292,CUST00329,CARD000334,MERC00034,2026-04-17 09:08:34,28240,CLP,1,approved,withdrawal
TXN00000293,CUST00180,CARD000180,MERC00034,2026-05-12 17:03:56,34295,CLP,3,APPROVED,purchase
TXN00000294,CUST00225,CARD000227,MERC00027,2026-03-22 23:41:40,451521,CLP,3,approved,purchase
TXN00000295,CUST00406,CARD000417,MERC00047,2026-05-17 16:03:24,12022,CLP,2,approved,withdrawal
TXN00000296,CUST00218,CARD000218,MERC00087,2026-06-04 10:11:09,89608,CLP,1,approved,purchase
TXN00000297,CUST00191,CARD000192,MERC00130,2026-05-30 12:15:31,119978,CLP,3,approved,purchase
TXN00000298,CUST00149,CARD000151,MERC00013,2026-06-03 11:33:29,7648,CLP,3,approved,purchase
TXN00000299,CUST00307,CARD000310,MERC00019,2026-03-20 22:54:03,120873,CLP,3,approved,purchase
TXN00000300,CUST00493,CARD000509,MERC00159,2026-05-16 16:44:22,11046,CLP,1,approved,purchase
TXN00000301,CUST00102,CARD000107,MERC00100,2026-05-30 16:15:14,11931,CLP,1,approved,purchase
TXN00000302,CUST00331,CARD000336,MERC00046,2026-05-12 20:43:20,72873,CLP,3,approved,purchase
TXN00000303,CUST00401,CARD000414,MERC00051,2026-04-17 14:18:18,20869,CLP,3,approved,purchase
TXN00000304,CUST00182,CARD000183,MERC00085,2026-05-10 08:17:29,499535,CLP,3,approved,purchase
TXN00000305,CUST00015,CARD000015,MERC00157,2026-04-05 18:12:50,823668,CLP,1,approved,purchase
TXN00000306,CUST00400,CARD000413,MERC00054,2026-05-11 13:56:38,834221,CLP,6,approved,purchase
TXN00000307,CUST00435,CARD000445,MERC00044,2026-04-24 13:58:22,15069,CLP,1,approved,purchase
TXN00000308,CUST00334,CARD000341,MERC00035,2026-04-03 08:41:23,139670,CLP,1,approved,purchase
TXN00000309,CUST00337,CARD000344,MERC00197,2026-06-15 21:13:02,69559,CLP,1,approved,purchase
TXN00000310,CUST00086,CARD000092,MERC00172,2026-05-29 12:41:26,877135,CLP,1,approved,purchase
TXN00000311,CUST00098,CARD000104,MERC00067,2026-06-02 08:41:42,25182,CLP,1,approved,purchase
TXN00000312,CUST00327,CARD000332,MERC00011,2026-04-27 09:17:36,394709,CLP,1,approved,purchase
TXN00000313,CUST00318,CARD000323,MERC00045,2026-04-12 10:23:47,247352,CLP,1,rejected,purchase
TXN00000314,CUST00180,CARD000180,MERC00128,2026-05-19 20:19:57,570583,CLP,1,approved,purchase
TXN00000315,CUST00007,CARD000007,MERC00079,2026-03-28 12:53:53,58766,CLP,1,approved,purchase
TXN00000316,CUST00394,CARD000407,MERC00164,2026-03-15 23:15:53,366291,CLP,6,reversed,purchase
TXN00000317,CUST00188,CARD000189,MERC00199,2026-05-20 11:38:27,131637,CLP,1,rejected,purchase
TXN00000318,CUST00428,CARD000436,MERC00038,2026-03-31 13:04:12,8633,CLP,1,approved,withdrawal
TXN00000319,CUST00104,CARD000109,MERC00029,2026-03-17 17:46:31,46767,CLP,1,approved,purchase
TXN00000320,CUST00306,CARD000309,MERC00105,2026-05-26 16:36:44,59338,CLP,3,approved,purchase
TXN00000321,CUST00315,CARD000319,MERC00057,2026-03-27 21:27:26,718640,CLP,1,approved,purchase
TXN00000322,CUST00015,CARD000015,MERC00139,2026-06-11 18:12:34,25916,CLP,1,pending,purchase
TXN00000323,CUST00239,CARD000239,MERC00136,2026-04-08 15:35:45,517395,CLP,1,approved,purchase
TXN00000324,CUST00001,CARD000001,MERC00016,2026-04-29 09:28:25,618231,CLP,1,approved,purchase
TXN00000325,CUST00318,CARD000323,MERC00143,2026-06-12 14:56:55,72995,CLP,6,rejected,purchase
TXN00000326,CUST00301,CARD000301,MERC00163,2026-06-01 11:56:40,83437,CLP,1,approved,purchase
TXN00000327,CUST00321,CARD000327,MERC00028,2026-05-05 08:04:12,7301,CLP,1,approved,withdrawal
TXN00000328,CUST00089,CARD000094,MERC00131,2026-06-07 15:22:57,18075,CLP,3,approved,purchase
TXN00000329,CUST00106,CARD000111,MERC00180,2026-05-13 08:25:57,46593,CLP,1,pending,purchase
TXN00000330,CUST00289,CARD000289,MERC00149,2026-05-17 13:00:40,14136,CLP,1,approved,purchase
TXN00000331,CUST00320,CARD000325,MERC00105,2026-05-20 11:29:58,4791,CLP,2,approved,purchase
TXN00000332,CUST00301,CARD000302,MERC00178,2026-06-11 17:22:42,122364,CLP,1,approved,purchase
TXN00000333,CUST00299,CARD000299,MERC00103,2026-04-06 20:48:10,337994,CLP,1,approved,withdrawal
TXN00000334,CUST00359,CARD000367,MERC00145,2026-04-29 13:21:20,54694,CLP,1,approved,purchase
TXN00000335,CUST00135,CARD000136,MERC00035,2026-05-31 08:28:17,838793,CLP,1,approved,purchase
TXN00000336,CUST00370,CARD000378,MERC00147,2026-05-14 20:31:01,623601,CLP,12,approved,purchase
TXN00000337,CUST00332,CARD000338,MERC00159,2026-03-15 17:25:17,501906,CLP,3,approved,purchase
TXN00000338,CUST00042,CARD000044,MERC00133,2026-05-19 18:13:25,7841,CLP,1,approved,purchase
TXN00000339,CUST00433,CARD000441,MERC00075,2026-05-28 18:00:50,169779,CLP,1,approved,purchase
TXN00000340,CUST00354,CARD000362,MERC00009,2026-04-05 13:25:08,23221,CLP,1,approved,purchase
TXN00000341,CUST00276,CARD000275,MERC00046,2026-03-20 16:34:53,483959,CLP,2,approved,purchase
TXN00000342,CUST00152,CARD000153,MERC00171,2026-04-29 09:21:30,18542,CLP,1,approved,purchase
TXN00000343,CUST00184,CARD000185,MERC00191,2026-06-08 11:35:22,28199,CLP,2,approved,purchase
TXN00000344,CUST00247,CARD000249,MERC00174,2026-04-14 19:46:24,69158,CLP,6,approved,purchase
TXN00000345,CUST00446,CARD000455,MERC00092,2026-06-09 20:18:06,800939,CLP,1,approved,withdrawal
TXN00000346,CUST00331,CARD000336,MERC00076,2026-04-17 21:28:36,178198,CLP,12,approved,purchase
TXN00000347,CUST00032,CARD000032,MERC00165,2026-05-18 09:01:07,200453,CLP,1,approved,purchase
TXN00000348,CUST00371,CARD000380,MERC00065,2026-04-10 12:38:38,15515,CLP,1,reversed,purchase
TXN00000349,CUST00029,CARD000028,MERC00096,2026-05-04 13:19:02,101895,CLP,6,approved,withdrawal
TXN00000350,CUST00227,CARD000229,MERC00123,2026-04-02 12:20:59,63042,CLP,6,approved,purchase
TXN00000351,CUST00255,CARD000254,MERC00166,2026-04-06 17:28:50,310950,CLP,1,approved,withdrawal
TXN00000352,CUST00022,CARD000021,MERC00096,2026-04-17 15:38:27,110557,CLP,1,approved,purchase
TXN00000353,CUST00199,CARD000199,MERC00036,2026-04-05 17:21:46,4658,CLP,1,approved,purchase
TXN00000354,CUST00211,CARD000211,MERC00048,2026-04-11 10:59:55,4830,CLP,1,approved,purchase
TXN00000355,CUST00039,CARD000040,MERC00109,2026-06-14 16:34:41,428332,CLP,1,APPROVED,purchase
TXN00000356,CUST00323,CARD000329,MERC00047,2026-04-15 17:10:43,120834,CLP,3,approved,purchase
TXN00000357,CUST00485,CARD000498,MERC00158,2026-04-28 10:28:04,111953,CLP,1,approved,purchase
TXN00000358,CUST00033,CARD000034,MERC00117,2026-04-27 17:17:30,3211,CLP,1,approved,purchase
TXN00000359,CUST00138,CARD000139,MERC00188,2026-04-30 17:07:53,22426,CLP,1,rejected,purchase
TXN00000360,CUST00461,CARD000471,MERC00067,2026-05-13 17:54:57,123429,CLP,3,APPROVED,purchase
TXN00000361,CUST00353,CARD000361,MERC00136,2026-04-10 14:26:05,117390,CLP,1,approved,purchase
TXN00000362,CUST00460,CARD000470,MERC00010,2026-03-23 23:32:34,431286,CLP,1,approved,purchase
TXN00000363,CUST00099,CARD000105,MERC00143,2026-05-25 21:11:20,122438,CLP,1,approved,purchase
TXN00000364,CUST00401,CARD000414,MERC00055,2026-03-23 18:46:14,77589,CLP,3,approved,purchase
TXN00000365,CUST00292,CARD000291,MERC00049,2026-05-19 17:17:55,716749,CLP,3,approved,purchase
TXN00000366,CUST00229,CARD000232,MERC00151,2026-05-17 10:19:14,644197,CLP,1,approved,purchase
TXN00000367,CUST00124,CARD000126,MERC00014,2026-05-04 08:44:02,574338,CLP,3,approved,purchase
TXN00000368,CUST00064,CARD000068,MERC00176,2026-03-21 18:10:06,175254,CLP,1,approved,purchase
TXN00000369,CUST00414,CARD000424,MERC00100,2026-03-25 16:47:32,875804,CLP,1,approved,purchase
TXN00000370,CUST00455,CARD000464,MERC00199,2026-05-20 23:21:40,150015,CLP,1,approved,purchase
TXN00000371,CUST00417,CARD000427,MERC00037,2026-05-27 10:28:47,312559,CLP,3,rejected,purchase
TXN00000372,CUST00341,CARD000349,MERC00036,2026-05-13 17:33:34,818795,CLP,3,rejected,purchase
TXN00000373,CUST00107,CARD000112,MERC00077,2026-06-04 16:59:21,148450,CLP,1,approved,purchase
TXN00000374,CUST00471,CARD000483,MERC00101,2026-03-27 11:05:11,99697,CLP,1,rejected,purchase
TXN00000375,CUST00429,CARD000437,MERC00030,2026-04-11 10:36:15,400117,CLP,1,approved,purchase
TXN00000376,CUST00358,CARD000366,MERC00006,2026-05-16 13:53:06,171235,CLP,6,approved,purchase
TXN00000377,CUST00267,CARD000267,MERC00150,2026-05-13 14:14:52,42319,CLP,1,rejected,withdrawal
TXN00000378,CUST00461,CARD000471,MERC00192,2026-05-01 08:49:53,709103,CLP,3,approved,purchase
TXN00000379,CUST00392,CARD000405,MERC00062,2026-04-24 10:00:15,63170,CLP,1,approved,purchase
TXN00000380,CUST00492,CARD000507,MERC00186,2026-05-22 21:02:36,5617,CLP,2,approved,purchase
TXN00000381,CUST00035,CARD000036,MERC00084,2026-06-11 09:56:08,18903,CLP,3,approved,purchase
TXN00000382,CUST00181,CARD000182,MERC00136,2026-04-11 23:13:24,150858,CLP,1,approved,purchase
TXN00000383,CUST00444,CARD000453,MERC00146,2026-05-05 15:13:22,6082,CLP,3,approved,purchase
TXN00000384,CUST00145,CARD000147,MERC00111,2026-06-02 10:23:40,31864,CLP,1,APPROVED,refund
TXN00000385,CUST00178,CARD000178,MERC00150,2026-05-11 23:36:11,270123,CLP,1,approved,purchase
TXN00000386,CUST00217,CARD000216,MERC00011,2026-04-28 12:53:32,60327,CLP,1,approved,purchase
TXN00000387,CUST00144,CARD000146,MERC00197,2026-05-14 20:26:00,17430,CLP,3,approved,purchase
TXN00000388,CUST00208,CARD000208,MERC00181,2026-04-15 21:04:02,11166,CLP,1,approved,purchase
TXN00000389,CUST00060,CARD000063,MERC00163,2026-06-02 17:26:53,519035,CLP,3,approved,purchase
TXN00000390,CUST00159,CARD000161,MERC00055,2026-03-20 08:16:09,13732,CLP,3,approved,purchase
TXN00000391,CUST00294,CARD000293,MERC00070,2026-05-07 22:07:33,320845,CLP,3,approved,purchase
TXN00000392,CUST00443,CARD000452,MERC00127,2026-05-28 20:16:44,9033,CLP,1,approved,purchase
TXN00000393,CUST00444,CARD000453,MERC00158,2026-06-07 22:48:17,29689,CLP,1,approved,purchase
TXN00000394,CUST00194,CARD000194,MERC00032,2026-04-28 22:17:56,524615,CLP,3,approved,purchase
TXN00000395,CUST00112,CARD000116,MERC00070,2026-03-17 09:12:19,759648,CLP,12,approved,purchase
TXN00000396,CUST00123,CARD000125,MERC00192,2026-05-29 19:32:14,248163,CLP,1,approved,purchase
TXN00000397,CUST00432,CARD000440,MERC00184,2026-04-13 08:38:00,136090,CLP,1,approved,purchase
TXN00000398,CUST00365,CARD000373,MERC00033,2026-03-29 20:08:22,717553,CLP,3,APPROVED,purchase
TXN00000399,CUST00159,CARD000161,MERC00022,2026-04-05 09:46:41,251114,CLP,3,rejected,purchase
TXN00000400,CUST00217,CARD000216,MERC00177,2026-05-11 23:44:37,65114,CLP,3,approved,purchase
TXN00000401,CUST00484,CARD000497,MERC00142,2026-06-13 10:03:39,10416,CLP,1,approved,purchase
TXN00000402,CUST00292,CARD000291,MERC00120,2026-06-14 08:37:46,283589,CLP,6,approved,purchase
TXN00000403,CUST00433,CARD000442,MERC00046,2026-05-25 19:05:31,69589,CLP,3,approved,purchase
TXN00000404,CUST00486,CARD000499,MERC00173,2026-04-22 14:11:26,67788,CLP,1,approved,purchase
TXN00000405,CUST00057,CARD000059,MERC00098,2026-03-28 14:03:30,18984,CLP,1,approved,purchase
TXN00000406,CUST00009,CARD000009,MERC00200,2026-04-03 09:02:38,650444,CLP,3,approved,withdrawal
TXN00000407,CUST00202,CARD000203,MERC00150,2026-04-14 08:00:21,14309,CLP,1,approved,withdrawal
TXN00000408,CUST00280,CARD000280,MERC00145,2026-05-14 08:01:51,21321,CLP,1,approved,purchase
TXN00000409,CUST00278,CARD000278,MERC00042,2026-04-11 10:06:13,21663,CLP,3,approved,purchase
TXN00000410,CUST00320,CARD000326,MERC00048,2026-05-02 11:01:51,40815,CLP,3,approved,purchase
TXN00000411,CUST00477,CARD000489,MERC00018,2026-04-16 23:53:00,11861,CLP,12,approved,purchase
TXN00000412,CUST00274,CARD000273,MERC00078,2026-04-16 17:54:50,11539,CLP,12,approved,purchase
TXN00000413,CUST00076,CARD000081,MERC00151,2026-04-07 16:48:05,277352,CLP,1,approved,purchase
TXN00000414,CUST00082,CARD000086,MERC00122,2026-06-08 13:24:39,34461,CLP,1,approved,purchase
TXN00000415,CUST00015,CARD000016,MERC00034,2026-04-10 23:26:05,621100,CLP,2,approved,purchase
TXN00000416,CUST00382,CARD000393,MERC00089,2026-05-13 19:37:34,21248,CLP,12,approved,purchase
TXN00000417,CUST00212,CARD000212,MERC00138,2026-03-29 10:10:51,14026,CLP,1,approved,purchase
TXN00000418,CUST00256,CARD000257,MERC00132,2026-05-23 21:08:13,816118,CLP,3,approved,purchase
TXN00000419,CUST00279,CARD000279,MERC00192,2026-05-02 15:28:52,704497,CLP,1,approved,purchase
TXN00000420,CUST00386,CARD000398,MERC00034,2026-05-25 10:27:19,294856,CLP,1,approved,purchase
TXN00000421,CUST00029,CARD000028,MERC00051,2026-03-21 18:14:17,14727,CLP,1,APPROVED,purchase
TXN00000422,CUST00320,CARD000326,MERC00058,2026-04-18 21:20:17,144569,CLP,6,approved,purchase
TXN00000423,CUST00257,CARD000258,MERC00176,2026-04-07 12:55:00,6350,CLP,12,approved,purchase
TXN00000424,CUST00218,CARD000217,MERC00064,2026-04-26 17:47:45,1548,CLP,1,approved,purchase
TXN00000425,CUST00243,CARD000243,MERC00146,2026-05-12 10:07:16,9340,CLP,1,approved,purchase
TXN00000426,CUST00067,CARD000072,MERC00193,2026-05-05 12:52:15,204266,CLP,6,rejected,purchase
TXN00000427,CUST00081,CARD000085,MERC00148,2026-06-10 22:47:45,658933,CLP,3,approved,withdrawal
TXN00000428,CUST00362,CARD000370,MERC00022,2026-03-20 21:30:16,748094,CLP,1,approved,purchase
TXN00000429,CUST00235,CARD000235,MERC00176,2026-04-15 15:15:27,204177,CLP,3,APPROVED,purchase
TXN00000430,CUST00067,CARD000072,MERC00024,2026-03-27 19:44:16,25191,CLP,6,approved,purchase
TXN00000431,CUST00199,CARD000200,MERC00004,2026-05-18 10:23:13,6137,CLP,1,approved,purchase
TXN00000432,CUST00197,CARD000197,MERC00153,2026-04-14 16:18:37,10600,CLP,1,approved,purchase
TXN00000433,CUST00414,CARD000424,MERC00036,2026-04-18 16:56:41,136016,CLP,1,approved,purchase
TXN00000434,CUST00424,CARD000434,MERC00057,2026-03-17 22:38:59,28045,CLP,3,approved,purchase
TXN00000435,CUST00449,CARD000458,MERC00128,2026-04-20 16:44:20,1536,CLP,1,approved,purchase
TXN00000436,CUST00079,CARD000083,MERC00089,2026-05-13 22:01:00,8951,CLP,1,approved,withdrawal
TXN00000437,CUST00179,CARD000179,MERC00176,2026-03-26 21:04:40,6725,CLP,1,approved,purchase
TXN00000438,CUST00100,CARD000106,MERC00009,2026-06-03 09:29:38,12227,CLP,1,rejected,purchase
TXN00000439,CUST00098,CARD000104,MERC00134,2026-04-12 12:29:05,99337,CLP,1,approved,purchase
TXN00000440,CUST00022,CARD000021,MERC00018,2026-03-26 19:05:08,25204,CLP,1,APPROVED,purchase
TXN00000441,CUST00022,CARD000021,MERC00058,2026-06-06 16:19:24,10166,CLP,1,approved,purchase
TXN00000442,CUST00429,CARD000437,MERC00099,2026-03-20 08:06:39,76584,CLP,1,approved,purchase
TXN00000443,CUST00050,CARD000051,MERC00188,2026-04-26 17:31:54,31794,CLP,3,approved,refund
TXN00000444,CUST00085,CARD000091,MERC00042,2026-04-17 18:48:06,121677,CLP,1,APPROVED,purchase
TXN00000445,CUST00438,CARD000449,MERC00108,2026-06-09 20:59:22,5635,CLP,1,APPROVED,purchase
TXN00000446,CUST00412,CARD000421,MERC00105,2026-05-05 22:32:54,6501,CLP,6,approved,purchase
TXN00000447,CUST00487,CARD000500,MERC00164,2026-04-18 14:23:00,106926,CLP,3,approved,purchase
TXN00000448,CUST00025,CARD000024,MERC00033,2026-05-06 15:20:55,498041,CLP,1,APPROVED,refund
TXN00000449,CUST00163,CARD000166,MERC00040,2026-04-10 11:09:05,502162,CLP,1,approved,purchase
TXN00000450,CUST00203,CARD000204,MERC00045,2026-06-04 08:25:42,813970,CLP,3,approved,purchase
TXN00000451,CUST00406,CARD000417,MERC00127,2026-04-19 14:34:35,27748,CLP,3,approved,purchase
TXN00000452,CUST00046,CARD000047,MERC00087,2026-05-21 17:32:55,6308,CLP,3,approved,purchase
TXN00000453,CUST00495,CARD000511,MERC00006,2026-05-18 20:25:16,247919,CLP,1,approved,purchase
TXN00000454,CUST00496,CARD000512,MERC00080,2026-03-17 14:42:47,12880,CLP,1,approved,purchase
TXN00000455,CUST00166,CARD000169,MERC00191,2026-03-25 21:00:52,27784,CLP,1,approved,purchase
TXN00000456,CUST00144,CARD000146,MERC00016,2026-05-17 14:06:38,853039,CLP,1,APPROVED,purchase
TXN00000457,CUST00270,CARD000269,MERC00077,2026-05-24 23:52:07,28634,CLP,3,approved,purchase
TXN00000458,CUST00145,CARD000147,MERC00012,2026-03-28 11:56:40,283705,CLP,3,approved,purchase
TXN00000459,CUST00444,CARD000453,MERC00130,2026-05-03 16:06:37,896956,CLP,2,approved,purchase
TXN00000460,CUST00379,CARD000389,MERC00020,2026-04-20 14:28:21,152331,CLP,3,reversed,purchase
TXN00000461,CUST00135,CARD000136,MERC00114,2026-04-27 08:30:08,18870,CLP,1,approved,purchase
TXN00000462,CUST00457,CARD000466,MERC00142,2026-05-13 11:49:39,44742,CLP,1,approved,purchase
TXN00000463,CUST00282,CARD000282,MERC00065,2026-04-03 23:31:49,889724,CLP,3,approved,refund
TXN00000464,CUST00068,CARD000073,MERC00028,2026-05-22 08:11:51,7986,CLP,1,rejected,purchase
TXN00000465,CUST00172,CARD000175,MERC00044,2026-05-24 16:42:55,173927,CLP,1,APPROVED,purchase
TXN00000466,CUST00179,CARD000179,MERC00101,2026-04-08 09:50:24,65377,CLP,6,approved,purchase
TXN00000467,CUST00353,CARD000361,MERC00006,2026-06-08 20:51:28,130250,CLP,3,approved,purchase
TXN00000468,CUST00400,CARD000413,MERC00094,2026-06-10 12:05:20,638155,CLP,3,approved,purchase
TXN00000469,CUST00033,CARD000034,MERC00056,2026-03-29 14:23:02,28983,CLP,1,approved,withdrawal
TXN00000470,CUST00472,CARD000484,MERC00159,2026-06-06 15:36:08,97640,CLP,3,approved,purchase
TXN00000471,CUST00174,CARD000176,MERC00190,2026-05-23 21:38:51,29525,CLP,1,approved,withdrawal
TXN00000472,CUST00470,CARD000482,MERC00097,2026-03-24 23:46:23,28174,CLP,1,approved,withdrawal
TXN00000473,CUST00447,CARD000456,MERC00158,2026-06-14 18:14:19,131747,CLP,3,approved,purchase
TXN00000474,CUST00326,CARD000331,MERC00128,2026-03-26 21:16:49,4562,CLP,3,rejected,purchase
TXN00000475,CUST00089,CARD000094,MERC00196,2026-05-16 11:08:34,141276,CLP,1,approved,purchase
TXN00000476,CUST00451,CARD000460,MERC00128,2026-03-24 11:21:23,16214,CLP,1,approved,purchase
TXN00000477,CUST00155,CARD000157,MERC00040,2026-04-03 17:50:18,884062,CLP,1,approved,purchase
TXN00000478,CUST00260,CARD000260,MERC00027,2026-05-01 08:29:13,103448,CLP,1,approved,purchase
TXN00000479,CUST00036,CARD000037,MERC00165,2026-05-18 15:30:42,62113,CLP,3,approved,purchase
TXN00000480,CUST00428,CARD000436,MERC00048,2026-03-22 22:18:52,55612,CLP,1,approved,purchase
