transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type,customer_risk_segment,merchant_category
TXN00005776,CUST00346,CARD000354,MERC00049,2026-05-18 15:27:11,63759.0,CLP,1,approved,purchase,low,education
TXN00005831,CUST00068,CARD000073,MERC00029,2026-05-24 19:05:42,62246.0,CLP,6,approved,purchase,medium,travel
TXN00005836,CUST00433,CARD000442,MERC00047,2026-03-18 22:01:00,461065.0,CLP,1,approved,purchase,medium,supermarket
TXN00005873,CUST00083,CARD000089,MERC00108,2026-05-05 13:38:48,21882.0,CLP,6,approved,purchase,medium,services
TXN00005904,CUST00067,CARD000072,MERC00153,2026-05-14 15:56:26,683726.0,CLP,3,approved,purchase,low,fashion
TXN00005946,CUST00307,CARD000310,MERC00038,2026-05-31 16:04:06,62915.0,CLP,1,approved,purchase,low,supermarket
TXN00005949,CUST00346,CARD000354,MERC00086,2026-04-24 08:03:09,16386.0,CLP,1,approved,purchase,low,food_delivery
TXN00005971,CUST00378,CARD000387,MERC00105,2026-05-17 21:51:14,48573.0,CLP,3,approved,purchase,high,electronics
TXN00006031,CUST00296,CARD000296,MERC00016,2026-05-08 21:07:54,473290.0,CLP,1,approved,purchase,high,food_delivery
TXN00006032,CUST00443,CARD000451,MERC00154,2026-04-02 17:39:19,486785.0,CLP,1,approved,purchase,low,fashion
TXN00006036,CUST00048,CARD000049,MERC00080,2026-03-24 09:54:33,13952.0,CLP,3,approved,purchase,low,pharmacy
TXN00006053,CUST00378,CARD000387,MERC00139,2026-04-04 18:21:10,11766.0,CLP,6,approved,purchase,high,food_delivery
TXN00006081,CUST00056,CARD000057,MERC00145,2026-06-09 08:54:21,5627.0,CLP,3,approved,purchase,medium,services
TXN00006101,CUST00047,CARD000048,MERC00132,2026-05-08 10:04:52,672443.0,CLP,1,approved,purchase,medium,food_delivery
TXN00006180,CUST00127,CARD000129,MERC00045,2026-03-30 14:11:11,306179.0,CLP,1,approved,purchase,medium,education
TXN00006249,CUST00370,CARD000378,MERC00026,2026-05-29 22:49:21,37198.0,CLP,2,approved,purchase,high,health
TXN00006389,CUST00327,CARD000332,MERC00140,2026-06-13 11:45:30,313858.0,CLP,1,approved,purchase,high,travel
TXN00006394,CUST00414,CARD000424,MERC00079,2026-03-23 22:43:29,870873.0,CLP,1,approved,purchase,low,electronics
TXN00006407,CUST00316,CARD000321,MERC00127,2026-05-22 12:19:44,827039.0,CLP,1,approved,purchase,high,travel
TXN00006420,CUST00322,CARD000328,MERC00026,2026-04-03 21:25:06,842783.0,CLP,1,approved,purchase,low,health
TXN00006439,CUST00430,CARD000438,MERC00154,2026-03-29 18:19:57,141328.0,CLP,12,approved,purchase,low,fashion
TXN00006483,CUST00370,CARD000378,MERC00082,2026-04-04 12:11:07,89058.0,CLP,1,approved,purchase,high,fashion
TXN00006505,CUST00384,CARD000396,MERC00039,2026-06-11 22:07:33,24775.0,CLP,1,approved,purchase,low,home
TXN00006510,CUST00203,CARD000204,MERC00052,2026-06-06 10:19:39,12694.0,CLP,1,approved,purchase,low,marketplace
TXN00006613,CUST00455,CARD000464,MERC00107,2026-04-09 09:41:52,343559.0,CLP,1,approved,purchase,medium,education
TXN00006624,CUST00338,CARD000345,MERC00116,2026-04-29 15:39:55,137226.0,CLP,1,approved,purchase,medium,services
TXN00006650,CUST00159,CARD000161,MERC00133,2026-05-03 08:00:13,732493.0,CLP,3,approved,purchase,high,health
TXN00006665,CUST00410,CARD000420,MERC00126,2026-05-23 11:09:37,501058.0,CLP,2,approved,purchase,high,home
TXN00006680,CUST00348,CARD000357,MERC00040,2026-03-19 19:32:59,19630.0,CLP,6,approved,purchase,high,supermarket
TXN00006682,CUST00015,CARD000016,MERC00106,2026-03-31 09:46:05,893438.0,CLP,1,approved,purchase,unclassified,supermarket
TXN00006743,CUST00082,CARD000086,MERC00140,2026-05-23 12:56:07,30836.0,CLP,3,approved,purchase,low,travel
TXN00006761,CUST00448,CARD000457,MERC00131,2026-05-11 21:11:03,28618.0,CLP,12,approved,purchase,low,food_delivery
TXN00006781,CUST00072,CARD000077,MERC00001,2026-05-21 12:21:41,794009.0,CLP,3,approved,purchase,low,travel
TXN00006815,CUST00083,CARD000088,MERC00125,2026-04-08 16:49:51,545998.0,CLP,3,approved,purchase,medium,electronics
TXN00006889,CUST00389,CARD000402,MERC00169,2026-04-07 10:45:42,24306.0,CLP,3,approved,purchase,medium,services
TXN00006899,CUST00496,CARD000512,MERC00016,2026-04-06 22:36:10,23620.0,CLP,3,approved,purchase,low,food_delivery
TXN00006902,CUST00057,CARD000060,MERC00074,2026-05-30 10:20:48,131448.0,CLP,1,approved,purchase,low,electronics
TXN00007002,CUST00262,CARD000262,MERC00028,2026-05-07 08:03:51,449160.0,CLP,1,approved,purchase,medium,travel
TXN00007091,CUST00379,CARD000389,MERC00025,2026-06-15 09:52:39,4382.0,CLP,1,approved,purchase,low,education
TXN00007095,CUST00123,CARD000125,MERC00068,2026-04-12 14:23:34,154420.0,CLP,1,approved,purchase,medium,health
TXN00007100,CUST00278,CARD000278,MERC00165,2026-05-07 11:14:24,122319.0,CLP,12,approved,purchase,low,services
TXN00007133,CUST00481,CARD000493,MERC00112,2026-05-04 08:15:16,410390.0,CLP,3,approved,purchase,high,education
TXN00007148,CUST00292,CARD000291,MERC00040,2026-06-10 09:09:18,35696.0,CLP,1,approved,purchase,unclassified,supermarket
TXN00007150,CUST00343,CARD000351,MERC00021,2026-06-09 23:51:03,55744.0,CLP,1,approved,purchase,medium,fashion
TXN00007182,CUST00458,CARD000467,MERC00144,2026-04-16 08:16:54,133326.0,CLP,1,approved,purchase,medium,electronics
TXN00007192,CUST00361,CARD000369,MERC00035,2026-05-27 08:38:23,2423.0,CLP,3,approved,purchase,low,home
TXN00007201,CUST00077,CARD000082,MERC00176,2026-05-26 20:35:54,528849.0,CLP,1,approved,purchase,low,marketplace
TXN00007205,CUST00210,CARD000210,MERC00072,2026-03-25 11:52:00,308903.0,CLP,1,approved,purchase,medium,education
TXN00007217,CUST00433,CARD000441,MERC00156,2026-04-10 13:10:30,90814.0,CLP,3,approved,purchase,medium,pharmacy
TXN00007235,CUST00329,CARD000334,MERC00082,2026-06-04 10:38:28,33973.0,CLP,1,approved,purchase,medium,fashion
TXN00007296,CUST00043,CARD000045,MERC00183,2026-03-26 21:30:48,148316.0,CLP,3,approved,purchase,medium,services
TXN00007318,CUST00287,CARD000287,MERC00117,2026-06-11 13:05:04,8930.0,CLP,3,approved,purchase,low,supermarket
TXN00007333,CUST00432,CARD000440,MERC00112,2026-06-04 16:08:25,164890.0,CLP,3,approved,purchase,medium,education
TXN00007342,CUST00393,CARD000406,MERC00132,2026-05-05 20:09:07,8951.0,CLP,1,approved,purchase,high,food_delivery
TXN00007345,CUST00237,CARD000237,MERC00114,2026-05-23 13:47:49,104376.0,CLP,6,approved,purchase,medium,pharmacy
TXN00007350,CUST00217,CARD000216,MERC00068,2026-03-21 18:26:34,20438.0,CLP,1,approved,purchase,low,health
TXN00007441,CUST00048,CARD000049,MERC00155,2026-05-05 17:45:33,84838.0,CLP,1,approved,purchase,low,fashion
TXN00007446,CUST00002,CARD000002,MERC00013,2026-05-19 09:24:02,223566.0,CLP,1,approved,purchase,low,home
TXN00007484,CUST00370,CARD000379,MERC00019,2026-06-12 14:08:24,897869.0,CLP,1,approved,purchase,high,home
TXN00007542,CUST00260,CARD000260,MERC00015,2026-05-05 11:26:12,12375.0,CLP,3,approved,purchase,high,food_delivery
TXN00007568,CUST00430,CARD000438,MERC00177,2026-04-13 11:08:39,6466.0,CLP,3,approved,purchase,low,health
TXN00007590,CUST00032,CARD000032,MERC00147,2026-05-15 13:02:32,140531.0,CLP,1,approved,purchase,medium,food_delivery
TXN00007598,CUST00316,CARD000320,MERC00028,2026-05-12 14:38:33,2898.0,CLP,3,approved,purchase,high,travel
TXN00007622,CUST00068,CARD000073,MERC00065,2026-04-15 14:09:53,707910.0,CLP,12,approved,purchase,medium,pharmacy
TXN00007719,CUST00414,CARD000424,MERC00159,2026-05-24 23:30:11,5206.0,CLP,2,approved,purchase,low,fashion
TXN00007722,CUST00377,CARD000386,MERC00130,2026-05-23 08:46:14,7706.0,CLP,1,approved,purchase,low,electronics
TXN00007733,CUST00357,CARD000365,MERC00189,2026-05-19 11:18:35,21053.0,CLP,6,approved,purchase,medium,supermarket
TXN00007749,CUST00056,CARD000057,MERC00069,2026-04-08 22:40:47,51902.0,CLP,1,approved,purchase,medium,services
TXN00007750,CUST00406,CARD000417,MERC00025,2026-04-09 21:47:36,12867.0,CLP,3,approved,purchase,high,education
TXN00007767,CUST00388,CARD000400,MERC00095,2026-04-10 23:11:58,25441.0,CLP,1,approved,purchase,medium,services
TXN00007843,CUST00189,CARD000190,MERC00047,2026-06-11 14:57:27,562860.0,CLP,1,approved,purchase,low,supermarket
TXN00007845,CUST00438,CARD000449,MERC00146,2026-03-24 13:15:52,857777.0,CLP,1,approved,purchase,low,food_delivery
TXN00007887,CUST00341,CARD000349,MERC00116,2026-05-28 23:28:23,159380.0,CLP,1,approved,purchase,unclassified,services
TXN00007977,CUST00465,CARD000475,MERC00190,2026-06-04 20:24:35,508268.0,CLP,1,approved,purchase,high,food_delivery
TXN00007979,CUST00033,CARD000034,MERC00020,2026-06-03 12:37:45,631149.0,CLP,1,approved,purchase,medium,travel
TXN00008026,CUST00480,CARD000492,MERC00159,2026-05-18 10:43:32,538132.0,CLP,3,approved,purchase,low,fashion
TXN00008045,CUST00155,CARD000157,MERC00058,2026-04-09 16:14:32,681935.0,CLP,3,approved,purchase,high,marketplace
TXN00008108,CUST00021,CARD000020,MERC00151,2026-05-28 09:44:16,94216.0,CLP,6,approved,purchase,medium,travel
TXN00008121,CUST00459,CARD000468,MERC00072,2026-04-05 09:37:14,55614.0,CLP,1,approved,purchase,unclassified,education
TXN00008143,CUST00376,CARD000385,MERC00073,2026-04-13 11:24:19,32428.0,CLP,1,approved,purchase,low,marketplace
TXN00008171,CUST00056,CARD000057,MERC00134,2026-04-24 08:49:46,13839.0,CLP,3,approved,purchase,medium,education
TXN00008173,CUST00077,CARD000082,MERC00118,2026-05-17 20:31:08,29582.0,CLP,1,approved,purchase,low,electronics
TXN00008209,CUST00260,CARD000260,MERC00168,2026-03-28 14:43:42,163545.0,CLP,1,approved,purchase,high,fashion
TXN00008249,CUST00064,CARD000069,MERC00051,2026-04-13 23:54:34,9414.0,CLP,1,approved,purchase,medium,supermarket
TXN00008252,CUST00105,CARD000110,MERC00137,2026-04-14 16:33:56,124121.0,CLP,3,approved,purchase,low,food_delivery
TXN00008267,CUST00082,CARD000087,MERC00198,2026-04-17 20:52:03,895079.0,CLP,3,approved,purchase,low,marketplace
TXN00008284,CUST00226,CARD000228,MERC00030,2026-04-26 21:32:20,37003.0,CLP,3,approved,purchase,medium,education
TXN00008306,CUST00228,CARD000230,MERC00073,2026-06-09 10:31:48,7907.0,CLP,1,approved,purchase,medium,marketplace
TXN00008435,CUST00364,CARD000372,MERC00197,2026-04-24 12:46:21,120158.0,CLP,6,approved,purchase,medium,home
TXN00008443,CUST00389,CARD000402,MERC00023,2026-06-02 13:41:01,137014.0,CLP,1,approved,purchase,medium,electronics
TXN00008463,CUST00481,CARD000494,MERC00104,2026-04-04 16:40:25,64318.0,CLP,1,approved,purchase,high,marketplace
TXN00008468,CUST00302,CARD000303,MERC00037,2026-05-09 22:36:31,178671.0,CLP,1,approved,purchase,medium,fashion
TXN00008486,CUST00212,CARD000212,MERC00169,2026-05-31 22:03:04,121122.0,CLP,1,approved,purchase,low,services
TXN00008515,CUST00390,CARD000403,MERC00038,2026-05-11 19:21:04,278615.0,CLP,3,approved,purchase,low,supermarket
TXN00008521,CUST00111,CARD000115,MERC00026,2026-05-22 08:10:07,52716.0,CLP,3,approved,purchase,medium,health
TXN00008538,CUST00339,CARD000347,MERC00195,2026-05-07 18:25:05,251912.0,CLP,3,approved,purchase,medium,health
TXN00008555,CUST00293,CARD000292,MERC00071,2026-05-21 15:55:24,191076.0,CLP,3,approved,purchase,low,home
TXN00000670,CUST00028,CARD000027,MERC00004,2026-05-13 18:31:40,575985.0,CLP,1,approved,refund,medium,food_delivery
TXN00001583,CUST00028,CARD000027,MERC00009,2026-05-24 22:40:56,19914.0,CLP,1,approved,refund,medium,electronics
TXN00001722,CUST00077,CARD000082,MERC00051,2026-05-07 13:13:40,157628.0,CLP,3,approved,refund,low,supermarket
TXN00002597,CUST00064,CARD000068,MERC00149,2026-05-16 13:24:52,121503.0,CLP,6,approved,refund,medium,marketplace
TXN00002944,CUST00082,CARD000086,MERC00153,2026-04-26 09:01:50,568604.0,CLP,1,approved,refund,low,fashion
TXN00004433,CUST00056,CARD000057,MERC00082,2026-03-16 15:13:21,514523.0,CLP,3,approved,refund,medium,fashion
TXN00004928,CUST00302,CARD000303,MERC00145,2026-03-19 22:21:52,113263.0,CLP,6,approved,refund,medium,services
TXN00005414,CUST00244,CARD000244,MERC00172,2026-04-13 14:33:28,2356.0,CLP,1,approved,refund,low,health
TXN00005849,CUST00060,CARD000063,MERC00178,2026-04-10 22:04:02,272662.0,CLP,1,approved,refund,low,fashion
TXN00005969,CUST00034,CARD000035,MERC00048,2026-05-07 18:45:33,37419.0,CLP,3,approved,refund,low,education
TXN00006699,CUST00355,CARD000363,MERC00016,2026-05-16 08:43:24,167500.0,CLP,3,approved,refund,low,food_delivery
TXN00000238,CUST00030,CARD000029,MERC00095,2026-06-03 18:41:33,123614.0,CLP,6,approved,withdrawal,low,services
TXN00000995,CUST00278,CARD000278,MERC00114,2026-05-13 18:44:02,75366.0,CLP,3,approved,withdrawal,low,pharmacy
TXN00001372,CUST00294,CARD000293,MERC00013,2026-05-06 15:55:15,175531.0,CLP,1,approved,withdrawal,low,home
TXN00001727,CUST00472,CARD000484,MERC00184,2026-05-22 10:43:02,4630.0,CLP,3,approved,withdrawal,low,health
TXN00002144,CUST00132,CARD000132,MERC00147,2026-04-07 09:56:27,62426.0,CLP,3,approved,withdrawal,medium,food_delivery
TXN00002804,CUST00046,CARD000047,MERC00050,2026-05-20 20:03:53,58297.0,CLP,3,approved,withdrawal,medium,services
TXN00005102,CUST00382,CARD000393,MERC00070,2026-04-12 08:23:48,3861.0,CLP,6,approved,withdrawal,medium,pharmacy
TXN00005168,CUST00374,CARD000383,MERC00044,2026-03-18 20:28:20,605904.0,CLP,1,approved,withdrawal,medium,services
TXN00005530,CUST00376,CARD000385,MERC00193,2026-05-15 19:55:40,100283.0,CLP,1,approved,withdrawal,low,fashion
TXN00005806,CUST00082,CARD000086,MERC00191,2026-04-18 20:02:01,1774.0,CLP,1,approved,withdrawal,low,health
TXN00006109,CUST00201,CARD000202,MERC00039,2026-05-01 10:25:07,4811.0,CLP,3,approved,withdrawal,medium,home
TXN00006226,CUST00222,CARD000222,MERC00086,2026-06-09 11:06:54,3710.0,CLP,1,approved,withdrawal,unclassified,food_delivery
TXN00006720,CUST00199,CARD000200,MERC00018,2026-05-11 19:51:29,415831.0,CLP,1,approved,withdrawal,high,travel
TXN00007167,CUST00307,CARD000310,MERC00166,2026-03-20 22:46:08,6842.0,CLP,1,approved,withdrawal,low,education
TXN00008392,CUST00435,CARD000445,MERC00067,2026-06-13 11:54:00,29009.0,CLP,1,approved,withdrawal,high,marketplace
TXN00000203,CUST00402,CARD000415,MERC00096,2026-04-30 18:35:35,20031.0,CLP,3,approved,purchase,high,home
TXN00000212,CUST00478,CARD000490,MERC00157,2026-03-22 15:08:49,90505.0,CLP,1,approved,purchase,medium,education
TXN00000385,CUST00178,CARD000178,MERC00150,2026-05-11 23:36:11,270123.0,CLP,1,approved,purchase,unclassified,electronics
TXN00000446,CUST00412,CARD000421,MERC00105,2026-05-05 22:32:54,6501.0,CLP,6,approved,purchase,low,electronics
TXN00000511,CUST00146,CARD000148,MERC00017,2026-05-17 08:24:11,81927.0,CLP,1,approved,purchase,low,marketplace
TXN00000551,CUST00079,CARD000083,MERC00072,2026-04-07 10:39:01,78079.0,CLP,3,approved,purchase,medium,education
TXN00000585,CUST00008,CARD000008,MERC00103,2026-03-18 12:53:39,47432.0,CLP,1,approved,purchase,medium,marketplace
TXN00000804,CUST00186,CARD000187,MERC00200,2026-03-15 19:46:51,787510.0,CLP,3,approved,purchase,low,home
TXN00000901,CUST00485,CARD000498,MERC00058,2026-06-09 14:35:45,78019.0,CLP,1,approved,purchase,low,marketplace
TXN00001039,CUST00044,CARD000046,MERC00187,2026-05-27 16:54:33,404729.0,CLP,1,approved,purchase,medium,pharmacy
TXN00001092,CUST00229,CARD000232,MERC00166,2026-05-11 11:44:37,199178.0,CLP,1,approved,purchase,low,education
TXN00001108,CUST00092,CARD000098,MERC00085,2026-03-25 19:32:40,11469.0,CLP,6,approved,purchase,high,food_delivery
TXN00001343,CUST00044,CARD000046,MERC00160,2026-05-12 13:27:28,532268.0,CLP,1,approved,purchase,medium,education
TXN00001347,CUST00412,CARD000421,MERC00072,2026-05-28 17:50:18,8341.0,CLP,1,approved,purchase,low,education
TXN00001532,CUST00422,CARD000431,MERC00104,2026-05-06 09:45:59,736461.0,CLP,1,approved,purchase,high,marketplace
TXN00001688,CUST00092,CARD000098,MERC00179,2026-03-15 13:09:42,62359.0,CLP,3,approved,purchase,high,pharmacy
TXN00001895,CUST00457,CARD000466,MERC00087,2026-03-17 14:41:54,222777.0,CLP,1,approved,purchase,medium,pharmacy
TXN00002018,CUST00165,CARD000168,MERC00135,2026-03-28 15:09:06,782278.0,CLP,1,approved,purchase,medium,electronics
TXN00002129,CUST00401,CARD000414,MERC00118,2026-06-15 16:39:32,773475.0,CLP,3,approved,purchase,high,electronics
TXN00002297,CUST00022,CARD000021,MERC00008,2026-04-15 10:36:04,153241.0,CLP,1,approved,purchase,medium,electronics
TXN00002432,CUST00003,CARD000003,MERC00001,2026-04-19 23:56:02,416081.0,CLP,3,approved,purchase,low,travel
TXN00002468,CUST00079,CARD000083,MERC00004,2026-03-19 11:21:28,110978.0,CLP,1,approved,purchase,medium,food_delivery
TXN00002480,CUST00003,CARD000003,MERC00118,2026-06-05 14:03:31,77421.0,CLP,3,approved,purchase,low,electronics
TXN00002710,CUST00457,CARD000466,MERC00088,2026-04-10 14:37:01,123040.0,CLP,1,approved,purchase,medium,pharmacy
TXN00002995,CUST00276,CARD000275,MERC00080,2026-04-06 18:53:31,291534.0,CLP,2,approved,purchase,high,pharmacy
TXN00003025,CUST00035,CARD000036,MERC00161,2026-05-01 11:43:46,622997.0,CLP,1,approved,purchase,low,services
TXN00003171,CUST00170,CARD000173,MERC00075,2026-04-22 18:10:20,621077.0,CLP,3,approved,purchase,low,electronics
TXN00003282,CUST00447,CARD000456,MERC00004,2026-04-16 16:12:36,292507.0,CLP,3,approved,purchase,medium,food_delivery
TXN00003284,CUST00402,CARD000415,MERC00032,2026-04-03 14:45:43,1753.0,CLP,1,approved,purchase,high,health
TXN00003306,CUST00461,CARD000471,MERC00161,2026-05-19 23:39:46,731501.0,CLP,1,approved,purchase,medium,services
TXN00003615,CUST00158,CARD000160,MERC00176,2026-05-28 20:07:42,705961.0,CLP,1,approved,purchase,low,marketplace
TXN00003641,CUST00168,CARD000171,MERC00117,2026-04-12 08:40:34,487864.0,CLP,1,approved,purchase,medium,supermarket
TXN00003879,CUST00051,CARD000052,MERC00178,2026-05-13 10:25:09,712812.0,CLP,1,approved,purchase,medium,fashion
TXN00003920,CUST00049,CARD000050,MERC00033,2026-05-01 22:57:00,19679.0,CLP,1,approved,purchase,low,home
TXN00003968,CUST00437,CARD000447,MERC00129,2026-06-06 23:25:39,71614.0,CLP,1,approved,purchase,low,travel
TXN00004078,CUST00354,CARD000362,MERC00186,2026-03-24 09:01:59,609694.0,CLP,1,approved,purchase,medium,supermarket
TXN00004231,CUST00091,CARD000097,MERC00019,2026-05-19 11:41:42,7687.0,CLP,1,approved,purchase,medium,home
TXN00004257,CUST00063,CARD000067,MERC00081,2026-06-08 23:06:40,24937.0,CLP,1,approved,purchase,high,travel
TXN00004260,CUST00162,CARD000164,MERC00074,2026-03-28 15:00:34,11052.0,CLP,1,approved,purchase,low,electronics
TXN00004268,CUST00136,CARD000137,MERC00134,2026-04-22 09:40:40,2663.0,CLP,1,approved,purchase,high,education
TXN00004460,CUST00321,CARD000327,MERC00020,2026-05-09 10:35:30,80587.0,CLP,3,approved,purchase,low,travel
TXN00004477,CUST00276,CARD000275,MERC00041,2026-05-06 14:41:22,19734.0,CLP,1,approved,purchase,high,home
TXN00004490,CUST00464,CARD000474,MERC00060,2026-05-09 09:14:27,21108.0,CLP,6,approved,purchase,unclassified,travel
TXN00004508,CUST00468,CARD000479,MERC00002,2026-03-15 10:43:36,799334.0,CLP,1,approved,purchase,high,services
TXN00004625,CUST00242,CARD000242,MERC00147,2026-04-02 10:36:10,151799.0,CLP,3,approved,purchase,medium,food_delivery
TXN00004792,CUST00079,CARD000083,MERC00037,2026-04-11 21:19:04,10464.0,CLP,1,approved,purchase,medium,fashion
TXN00004796,CUST00008,CARD000008,MERC00029,2026-04-03 11:28:52,877194.0,CLP,1,approved,purchase,medium,travel
TXN00004820,CUST00178,CARD000178,MERC00195,2026-04-25 20:16:17,27512.0,CLP,1,approved,purchase,unclassified,health
TXN00005131,CUST00422,CARD000431,MERC00026,2026-03-22 12:50:47,105025.0,CLP,3,approved,purchase,high,health
TXN00005364,CUST00145,CARD000147,MERC00075,2026-05-27 15:45:11,767282.0,CLP,1,approved,purchase,low,electronics
TXN00005373,CUST00010,CARD000010,MERC00154,2026-05-14 14:30:12,636526.0,CLP,1,approved,purchase,low,fashion
TXN00005423,CUST00158,CARD000160,MERC00147,2026-03-19 10:12:06,293351.0,CLP,3,approved,purchase,low,food_delivery
TXN00005492,CUST00336,CARD000343,MERC00042,2026-04-22 11:03:19,25690.0,CLP,1,approved,purchase,medium,pharmacy
TXN00005736,CUST00421,CARD000430,MERC00066,2026-04-25 12:21:17,36319.0,CLP,1,approved,purchase,low,education
TXN00005907,CUST00180,CARD000181,MERC00078,2026-06-14 14:53:36,5529.0,CLP,1,approved,purchase,low,services
TXN00005993,CUST00010,CARD999999,MERC00002,2026-05-13 23:56:25,4032.0,CLP,1,approved,purchase,low,services
TXN00006145,CUST00051,CARD000052,MERC00087,2026-05-28 19:24:43,124323.0,CLP,3,approved,purchase,medium,pharmacy
TXN00006260,CUST00284,CARD000283,MERC00120,2026-06-12 12:58:12,78527.0,CLP,1,approved,purchase,high,marketplace
TXN00006474,CUST00164,CARD000167,MERC00185,2026-06-11 23:04:26,288676.0,CLP,2,approved,purchase,low,pharmacy
